10 10 real
0.00165256189508406 0.00460709085542844 0.00255954894496226 0.00277999985712004 0.00535367489381788 0.0120844593438569 0.00636354027045995 0.00207504999316573 0.00810476789603544 0.999838277088163
0.0043514904759934 0.0103803725223891 -0.00314191562251126 -0.00480898447321768 0.000529746792692687 2.9354179069685e-05 0.0346970137015603 0.0120294229025284 0.999210278485414 -0.00838227487541791
-0.00983613138987508 0.00846098112491097 -0.0204602967986401 0.0024307915919352 -0.012348597972292 -0.00904475657182637 -0.033384382461263 -0.998939775139173 0.0131144805200797 0.00237768475115442
-0.0171766593675995 -0.0041256669812785 0.00732649205518977 0.00417288714523036 -0.0175675099082148 0.00195480470593457 -0.998458948850945 0.0340292571604844 0.0344823942182865 0.0060921024039255
0.0242656021660375 0.0229367971614754 0.0401815159784938 -0.00921402384812528 0.0861928722203477 0.99472345607781 -0.000287134531502947 -0.0109866870586584 -0.000301006749978794 -0.0126801336304192
0.00699777281039705 -0.0659956398066253 0.0562574129408067 -0.0463819201760468 -0.991295994140795 0.0847059829467776 0.0183268895507879 0.00899775138628612 0.000424246701533348 0.00442286442837589
-0.00611656942625155 0.0804322260202076 0.00241257113134524 -0.99579682709782 0.0399855548200104 -0.0144854890113201 -0.00534162655439684 -0.00198056476375048 -0.00538484459796959 0.00244480874561971
0.0289815369845946 -0.022395634685899 -0.996786808455164 -0.00707013968346814 -0.0506476816699245 0.0446494680473146 -0.00616950194643585 0.0203176057397536 -0.00304674008818556 0.00238002894466741
0.115732355209491 -0.987137691005478 0.0227019328956069 -0.0776784826498878 0.0724139927681024 0.0119585347143135 0.000656593661518795 -0.0110452133190989 0.00955283285547964 0.00392417645551362
0.992309144490472 0.116142858901528 0.0250336841172546 0.00379320175190528 -0.00227473836063535 -0.0277861033276583 -0.0178283171379083 -0.00848122364900525 -0.00472235256154155 -0.00173255122261506
